Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2017/07/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
